Customer ID,Recency,Frequency,Monetary,Churned,Churn_Predicted,Churn_Probability
14295,88,2,1597.8600000000001,0,0,0.2471
14296,71,2,456.4,1,1,0.6
14298,4,41,42182.85,0,0,0.063
14299,15,17,7725.6,0,0,0.0028
14301,66,3,1352.04,0,0,0.1933
14302,80,2,628.3000000000001,1,0,0.3988
14303,57,2,277.94,1,1,0.5181
14304,29,2,1341.56,0,0,0.1862
14306,28,4,1058.0800000000002,0,0,0.2194
14307,23,4,1833.21,0,0,0.069
14309,8,3,1576.03,0,0,0.0823
14310,82,1,492.1,1,1,0.5662
14311,217,1,206.19,0,1,0.633
14312,28,5,1478.7,0,0,0.0864
14314,80,1,109.8,0,1,0.6689
14315,214,2,716.69,0,0,0.187
14316,71,5,1370.34,1,0,0.2409
14318,110,1,158.02,1,1,0.5941
14319,74,1,494.85,1,1,0.5279
14320,196,3,868.96,0,0,0.2926
14321,81,2,687.3100000000001,0,0,0.3143
14322,79,4,474.1,1,0,0.2319
14324,59,2,701.61,1,0,0.2962
14325,219,1,245.48000000000002,1,1,0.7758
14326,113,2,757.13,0,0,0.2805
14327,32,5,1583.28,0,0,0.0822
14329,25,7,4591.7300000000005,0,0,0.0297
14330,273,1,200.63,1,1,0.7873
14332,31,2,1077.2,0,0,0.3121
14334,7,5,2086.42,0,0,0.0323
14338,186,1,339.88,0,0,0.4617
14339,78,1,310.75,0,0,0.4831
14341,70,8,1692.3500000000001,0,0,0.0988
14342,82,2,249.88,0,1,0.5306
14343,71,4,1079.66,1,0,0.3897
14344,7,15,2458.77,0,0,0.0259
14346,75,3,1294.17,0,0,0.1148
14350,30,2,689.1,0,0,0.3208
14353,60,2,285.9,0,0,0.491
14355,15,3,840.0500000000001,1,0,0.3164
14358,39,2,400.06,1,1,0.5504
14361,228,1,214.71,1,1,0.78
14363,51,2,227.47000000000003,1,0,0.4902
14365,44,2,634.68,1,0,0.3937
14366,174,1,136.0,1,1,0.8242
14369,292,2,469.13,1,1,0.6525
14370,100,6,1175.78,1,1,0.5818
14372,92,2,860.08,1,0,0.3796
14373,8,1,76.55,1,1,0.8382
14374,191,1,108.0,1,1,0.9215
14375,100,2,871.26,0,0,0.4107
14376,333,1,215.46,1,1,0.8783
14378,271,1,131.25,1,1,0.7998
14379,42,2,917.0600000000001,0,0,0.3795
14381,100,1,423.26,0,0,0.3804
14382,39,1,578.14,0,1,0.5942
14384,150,1,58.5,1,1,0.9351
14388,22,9,3488.16,0,0,0.0218
14389,74,3,854.55,0,0,0.2487
14390,22,5,1731.16,0,0,0.086
14391,226,1,135.6,1,1,0.7539
14392,82,1,266.4,1,1,0.6364
14394,214,1,93.8,1,1,0.8723
14395,21,12,4630.7,0,0,0.0242
14396,21,5,1084.27,0,0,0.1364
14398,51,2,707.79,1,0,0.2761
14399,44,8,2108.21,1,0,0.2449
14400,58,2,1157.77,0,0,0.3339
14401,9,8,2160.77,0,0,0.0527
14402,302,1,285.6,1,1,0.6345
14403,239,2,404.7,0,0,0.4202
14404,19,6,1165.15,0,0,0.0769
14405,36,1,195.0,1,1,0.5006
14408,121,3,1182.24,0,0,0.2406
14409,18,5,1696.64,0,0,0.0283
14410,26,2,1531.63,0,0,0.1342
14412,74,1,656.16,0,0,0.3837
14413,12,3,421.72,1,0,0.396
14414,8,2,1119.55,0,0,0.0865
14415,10,10,6469.22,0,0,0.0026
14417,37,1,524.65,1,1,0.6168
14419,14,2,326.95,0,0,0.4252
14420,46,3,1251.65,0,0,0.1327
14421,162,4,1656.26,0,0,0.2364
14422,24,12,5587.47,0,0,0.0133
14423,87,2,651.4100000000001,0,0,0.2304
14425,84,1,239.10000000000002,1,1,0.6227
14426,52,7,7246.27,0,0,0.0234
14427,144,2,900.1800000000001,0,0,0.3785
14429,53,1,516.28,1,1,0.5399
14430,161,3,1220.9,1,1,0.548
14431,29,3,2143.84,0,0,0.138
14433,115,1,280.7,1,1,0.6945
14435,151,1,90.42,1,1,0.8626
14436,203,1,182.64,0,1,0.564
14437,15,5,873.34,1,0,0.4075
14439,93,4,6781.8,0,0,0.1638
14440,15,8,3346.04,0,0,0.0118
14441,23,7,2898.8,0,0,0.0184
14442,64,5,3777.2,0,0,0.0696
14443,18,2,966.27,0,0,0.1618
14444,105,1,120.44,1,1,0.7902
14445,105,1,221.65,1,1,0.6447
14446,36,1,189.93,0,0,0.4917
14447,50,1,548.5,0,0,0.4384
14448,13,1,102.35000000000001,0,0,0.165
14449,22,5,1555.4,0,0,0.1094
14450,29,4,645.19,0,0,0.2451
14451,39,10,2614.78,0,0,0.0383
14452,45,2,399.9,0,1,0.5291
14454,26,4,851.36,1,0,0.3024
14455,82,4,617.72,1,0,0.3728
14458,30,1,219.26999999999998,1,1,0.5595
14459,301,1,3537.82,0,0,0.4158
14460,46,5,503.82,0,0,0.2539
14461,32,10,4573.85,0,0,0.0204
14462,82,1,262.24,0,1,0.632
14463,149,1,256.95,0,1,0.5611
14464,217,2,111.0,1,1,0.8159
14465,78,8,2887.41,0,0,0.0553
14466,22,6,2156.7,0,0,0.1107
14467,39,7,1497.14,0,0,0.1863
14469,66,4,2093.46,1,0,0.343
14470,80,1,250.85,0,1,0.5274
14471,240,1,192.12,1,1,0.8763
14472,5,2,512.43,0,0,0.1608
14474,229,1,711.23,0,0,0.38
14475,58,1,225.3,0,1,0.5728
14477,86,3,660.0,0,0,0.2875
14478,32,3,994.38,1,0,0.2769
14479,15,2,627.73,0,0,0.3728
14480,52,2,716.62,0,0,0.2509
14481,56,3,1648.18,0,0,0.1899
14482,29,6,2283.91,0,0,0.0367
14484,51,2,313.61,0,0,0.4601
14486,161,2,175.5,1,0,0.3968
14487,18,2,225.89000000000001,0,0,0.2547
14489,87,3,1111.55,0,0,0.2253
14490,56,2,1273.47,1,0,0.476
14491,22,1,127.2,0,1,0.5024
14492,80,7,1921.91,1,0,0.0901
14493,39,5,2704.62,0,0,0.0345
14494,51,1,147.6,0,1,0.5591
14495,309,1,51.0,0,1,0.5805
14496,23,6,2129.42,0,0,0.0599
14497,323,1,221.69,0,1,0.6827
14498,11,6,2109.73,0,0,0.0222
14499,24,4,1293.3500000000001,0,0,0.114
14505,11,10,5674.57,0,0,0.0043
14506,19,3,1256.6000000000001,0,0,0.0506
14507,28,4,1677.3600000000001,0,0,0.0843
14508,26,3,554.87,0,0,0.2962
14509,184,1,110.95,1,1,0.9355
14510,25,3,979.85,1,0,0.2688
14512,33,4,787.4100000000001,0,0,0.213
14513,86,3,332.42,0,0,0.1352
14514,86,5,2561.5,0,0,0.0648
14515,37,6,1647.17,0,0,0.0767
14516,166,1,151.17,1,1,0.7494
14519,333,1,80.19,1,1,0.9949
14521,140,1,199.45000000000002,1,1,0.6676
14522,245,4,773.88,0,1,0.5324
14524,10,5,1341.48,0,0,0.0343
14525,10,8,3865.19,0,0,0.0226
14526,39,1,258.65,1,1,0.5455
14527,4,63,13982.08,0,0,0.0768
14530,46,10,3226.76,0,0,0.0732
14531,129,1,376.34,1,1,0.5917
14532,2,8,3135.53,0,0,0.0092
14533,2,5,1950.15,0,0,0.0537
14534,47,8,1787.41,0,0,0.094
14535,45,6,3107.05,0,0,0.0409
14537,273,1,285.84,0,1,0.573
14538,180,3,982.59,0,0,0.3032
14540,29,6,2212.7400000000002,0,0,0.0699
14541,66,6,1038.03,0,0,0.3133
14543,14,20,9995.34,0,0,0.0012
14544,11,2,2036.0,0,0,0.0202
14545,324,1,349.25,1,1,0.8135
14546,26,5,2064.43,0,0,0.0654
14548,134,5,1292.31,0,0,0.1577
14549,70,2,311.09000000000003,0,0,0.3974
14550,38,2,587.69,0,0,0.3174
14551,61,5,691.86,0,0,0.2113
14552,30,2,343.71,0,0,0.4189
14553,61,4,959.3299999999999,0,0,0.2825
14555,31,3,1700.84,0,0,0.1961
14556,246,3,815.69,1,1,0.7579
14558,304,2,349.05,1,1,0.681
14559,40,1,75.6,1,1,0.9504
14560,7,21,3605.21,0,0,0.0395
14562,40,8,1631.38,0,0,0.1037
14563,159,2,625.42,1,0,0.4064
14564,84,1,1616.44,1,0,0.3609
14565,11,2,1927.51,0,0,0.0292
14566,67,3,2660.0,0,0,0.1155
14568,84,1,919.7,1,1,0.5846
14569,102,3,369.94,0,0,0.2692
14570,93,1,295.19,0,0,0.4861
14571,75,1,160.0,1,1,0.5764
14572,66,4,2716.44,0,0,0.087
14573,21,5,925.3,0,0,0.1623
14575,138,1,420.22,1,1,0.6317
14576,21,1,35.400000000000006,1,1,0.7715
14577,12,3,634.0,0,0,0.2605
14579,82,1,105.56,1,1,0.6299
14580,168,1,14.85,1,1,0.9358
14581,194,1,271.05,0,1,0.5436
14583,33,3,673.33,0,0,0.1877
14584,71,4,705.1,0,0,0.2394
14585,32,4,986.22,0,0,0.2324
14588,228,1,135.39,1,1,0.7852
14589,21,1,39.75,1,1,0.8015
14590,74,17,2643.71,1,0,0.4583
14593,47,8,2622.83,0,0,0.0359
14594,23,1,255.0,0,0,0.4744
14595,103,2,423.85,0,0,0.4626
14596,276,1,222.22,1,1,0.821
14597,29,4,1318.39,0,0,0.1772
14598,219,1,162.07,0,1,0.5923
14599,40,2,457.89,1,1,0.5476
14600,43,1,471.84,0,1,0.5646
14602,306,1,205.35999999999999,1,1,0.7684
14604,283,1,136.35999999999999,1,1,0.7661
14605,24,2,712.11,1,0,0.4274
14606,2,94,17547.72,0,0,0.0356
14607,117,7,5233.43,0,0,0.1836
14608,12,5,1180.57,0,0,0.0687
14609,40,6,884.64,0,0,0.2024
14610,45,2,24.35,1,1,0.6661
14611,93,2,604.33,1,0,0.2284
14612,65,1,877.7,1,1,0.5682
14613,330,1,76.32000000000001,1,1,0.9949
14614,36,1,295.13,1,1,0.5417
14615,44,5,951.76,1,0,0.2433
14616,34,2,121.7,0,0,0.2646
14617,52,2,190.47,1,1,0.6705
14618,26,4,788.88,0,0,0.2796
14619,191,1,896.8,0,0,0.4023
14621,8,5,1517.91,0,0,0.0815
14623,30,5,1130.28,0,0,0.1813
14624,65,4,588.22,0,0,0.2681
14625,11,9,3599.6800000000003,0,0,0.0176
14626,45,6,2183.25,0,0,0.0518
14627,28,1,462.75,1,1,0.7402
14628,91,3,1326.04,0,0,0.1048
14630,133,1,338.65,1,0,0.4806
14631,36,3,1018.71,0,0,0.2013
14634,87,4,2124.46,1,0,0.4401
14635,103,1,215.22,1,1,0.6345
14637,327,1,106.68,1,1,0.9836
14639,11,4,2671.01,0,0,0.1433
14640,59,4,1541.98,0,0,0.23
14643,7,3,993.34,0,0,0.1101
14644,64,4,1078.46,0,0,0.3796
14645,284,1,279.8,0,0,0.4974
14646,3,70,241598.91,0,0,0.0515
14647,173,1,270.0,0,1,0.5781
14648,66,14,4268.16,1,0,0.4253
14649,32,5,2248.6,0,0,0.036
14650,238,1,62.5,1,1,0.9659
14651,44,7,1371.77,0,0,0.1365
14653,163,3,1155.01,0,0,0.2954
14655,38,3,1946.28,0,0,0.1528
14656,65,3,498.95,0,0,0.3104
14657,79,2,601.97,0,0,0.3842
14662,77,2,524.36,0,0,0.3698
14663,80,2,490.6,1,0,0.3523
14665,77,2,913.95,0,0,0.3186
14667,10,32,12410.52,0,0,0.0703
14668,95,1,111.63,1,1,0.6209
14669,283,3,1146.01,0,0,0.2891
14671,199,2,1127.45,1,0,0.4875
14672,165,2,347.59,0,0,0.3651
14673,17,3,1674.41,0,0,0.1268
14674,159,1,173.66,1,1,0.745
14675,38,1,419.21999999999997,0,0,0.4403
14676,44,6,5808.55,0,0,0.0362
14677,242,1,184.91,1,1,0.8557
14678,229,1,403.39,1,0,0.4759
14679,31,2,850.7,1,0,0.4036
14680,10,41,28491.05,0,0,0.0082
14681,37,3,376.20000000000005,0,0,0.1347
14682,78,4,1462.81,0,0,0.2257
14683,237,1,146.56,1,1,0.8496
14684,12,2,396.88,0,0,0.3209
14685,226,5,3243.73,1,1,0.5618
14686,63,5,852.53,1,0,0.333
14687,49,2,773.6800000000001,0,0,0.2233
14688,23,8,2056.3,0,0,0.0494
14690,42,2,422.63,0,0,0.3968
14692,30,8,1123.59,0,0,0.0652
14693,75,6,992.46,0,0,0.2969
14694,266,1,244.31,1,1,0.8433
14695,169,1,622.54,1,0,0.4088
14696,23,2,688.95,0,0,0.349
14699,85,3,593.47,0,0,0.3076
14700,65,2,880.96,0,0,0.3245
14701,92,6,1961.02,0,0,0.1287
14702,14,11,2409.79,0,0,0.0139
14704,74,2,258.96,0,0,0.3712
14706,268,1,367.54,1,1,0.8112
14707,85,2,139.2,1,0,0.3223
14708,18,3,1085.91,0,0,0.0927
14709,8,12,4023.19,0,0,0.0087
14710,29,7,1226.81,0,0,0.2191
14712,68,1,411.0,0,0,0.4523
14713,7,11,2718.32,0,0,0.0107
14714,56,3,746.05,0,0,0.2509
14715,92,4,942.1700000000001,0,0,0.2381
14716,94,1,235.77,0,0,0.466
14718,60,1,226.42,1,1,0.5797
14721,29,1,109.07,1,1,0.7278
14722,127,2,309.1,0,0,0.4595
14723,7,7,993.02,0,0,0.0632
14724,240,1,341.9,1,1,0.7507
14725,44,3,591.28,0,0,0.2491
14726,304,1,116.5,1,1,0.8194
14727,196,2,192.45,0,1,0.6262
14728,63,1,190.58,1,1,0.5463
14729,23,3,586.24,1,0,0.3494
14732,41,9,2258.43,0,0,0.0213
14733,4,6,9106.46,0,0,0.0122
14734,75,4,1056.42,1,0,0.4525
14735,8,23,6047.02,0,0,0.0014
14736,135,2,374.05,1,1,0.7418
14737,3,2,2823.62,0,0,0.0563
14738,210,1,196.25,0,1,0.5681
14739,17,17,7131.91,0,0,0.0588
14740,59,8,2712.85,0,0,0.0482
14741,11,3,808.05,0,0,0.1688
14742,85,1,579.85,1,1,0.5131
14743,242,1,50.480000000000004,1,1,0.8491
14744,16,8,2785.1,0,0,0.0218
14745,151,7,1331.15,0,0,0.3129
14746,56,4,593.5,1,0,0.2507
14748,18,7,1736.57,0,0,0.0331
14749,129,1,310.15,1,1,0.5639
14751,334,1,61.349999999999994,1,1,0.9145
14753,110,1,306.36,0,0,0.4119
14754,75,4,909.88,0,0,0.3014
14755,31,12,4517.12,0,0,0.0316
14756,32,2,1864.8,0,0,0.0837
14758,46,3,1380.91,0,0,0.1592
14761,94,1,192.02,0,0,0.3898
14762,276,1,117.05,0,1,0.543
14766,16,6,4082.76,0,0,0.0628
14767,124,1,382.81,1,1,0.5965
14769,7,9,4474.4800000000005,0,0,0.0089
14770,117,6,2761.2200000000003,0,0,0.2764
14771,271,1,307.25,1,1,0.7315
14773,242,1,140.55,1,1,0.808
14774,178,1,241.45000000000002,1,1,0.766
14775,21,1,406.56,0,0,0.2731
14776,37,4,1170.0,0,0,0.2273
14777,53,1,307.56,1,1,0.5188
14783,308,1,307.3,1,1,0.7161
14784,39,1,159.94,0,1,0.5144
14786,200,1,90.96,1,1,0.8483
14787,121,1,110.65,1,1,0.8807
14788,245,1,476.88,0,1,0.5867
14790,23,4,1213.6,0,0,0.307
14791,256,1,303.63,1,1,0.7139
14793,184,1,396.91,0,0,0.4793
14794,52,3,633.99,0,0,0.2825
14796,11,11,2956.64,0,0,0.0069
14797,157,1,300.31,1,1,0.687
14798,31,5,550.5699999999999,0,0,0.1893
14800,12,7,4068.14,0,0,0.0094
14805,54,3,536.15,0,0,0.2675
14806,89,1,110.04,0,0,0.4572
14807,40,2,504.14,1,0,0.3981
14809,271,2,686.76,1,0,0.4826
14810,19,3,446.59,0,0,0.1238
14811,37,1,170.5,1,1,0.6015
14812,248,1,178.85,1,1,0.6891
14813,19,4,888.91,1,0,0.1506
14814,231,1,152.96,1,1,0.8414
14817,45,5,2599.52,0,0,0.0394
14818,108,3,495.76,0,0,0.2724
14819,143,1,154.55,0,1,0.5334
14820,29,5,767.47,0,0,0.1836
14821,16,7,1230.15,1,0,0.4758
14822,135,1,157.7,1,1,0.6724
14824,29,6,2895.2000000000003,0,0,0.0335
14825,8,14,2910.5,0,0,0.0093
14826,231,2,385.2,1,1,0.7038
14828,37,9,7017.3,0,0,0.0105
14829,10,5,1143.65,0,0,0.0778
14831,330,1,842.82,1,1,0.8012
14833,148,1,94.8,1,1,0.9174
14834,56,1,485.86,0,0,0.4741
14835,178,2,297.0,1,1,0.5048
14837,92,5,1810.82,0,0,0.1358
14838,73,1,650.82,1,0,0.3916
14839,68,3,915.28,1,0,0.2665
14840,189,1,299.86,0,1,0.564
14841,8,6,3046.6,0,0,0.0102
14843,86,1,211.8,1,1,0.5693
14844,80,6,3512.62,0,0,0.0648
14845,249,1,150.0,1,1,0.7805
14846,76,1,437.4,1,1,0.5013
14847,57,2,1039.55,0,0,0.3415
14848,54,1,310.56,1,1,0.5147
14849,8,23,8043.96,0,0,0.0014
14850,67,6,1445.21,0,0,0.1184
14851,280,1,318.06,0,1,0.6564
14852,74,12,3295.7400000000002,0,0,0.1658
14853,72,3,901.0699999999999,0,0,0.2665
14854,40,4,1563.03,0,0,0.1983
14855,124,5,5874.65,0,0,0.1046
14857,92,5,2478.73,0,0,0.0548
14858,155,1,180.75,1,1,0.7771
14859,204,1,351.9,0,0,0.4653
14861,30,8,1039.94,0,0,0.0762
14865,21,2,46.31999999999999,0,0,0.4535
14866,16,7,6450.32,0,0,0.0501
14867,45,12,2038.46,0,0,0.1151
14868,30,4,1230.42,0,0,0.2975
14869,38,3,1685.21,0,0,0.2267
14870,63,5,1511.7,0,0,0.1754
14871,10,4,528.19,0,0,0.1625
14872,133,3,816.6,1,1,0.5073
14873,283,1,334.45,0,1,0.811
14874,185,1,116.18,1,1,0.5868
14875,91,1,1397.08,0,0,0.2346
14876,171,2,256.7,1,0,0.432
14877,68,2,425.85,1,0,0.4725
14878,8,17,2922.42,0,0,0.0094
14879,334,1,185.06,1,1,0.8359
14882,40,12,2956.95,0,0,0.0564
14884,319,1,120.6,1,1,0.7139
14885,77,2,832.8,0,0,0.2879
14890,268,2,691.6,0,0,0.2181
14891,66,2,552.35,0,0,0.3189
14892,340,1,202.35000000000002,1,1,0.7988
14893,267,1,571.76,0,1,0.5771
14894,93,1,537.36,0,0,0.4211
14895,33,16,12163.28,0,0,0.0155
14896,15,6,1316.2,0,0,0.0256
14897,59,3,1473.0,0,0,0.2372
14898,21,7,1532.43,0,0,0.0626
14899,45,1,1331.38,1,1,0.5718
14900,172,1,13.919999999999998,1,1,0.8899
14901,10,6,994.76,0,0,0.0549
14902,45,2,702.96,0,0,0.3347
14904,58,2,605.05,0,0,0.3078
14905,24,5,1097.14,0,0,0.1413
14907,10,12,3007.31,0,0,0.011
14908,112,1,104.10000000000001,0,0,0.3652
14909,86,3,1404.68,1,0,0.34
14911,1,180,137362.91,0,0,0.1915
14912,51,3,981.73,0,0,0.2559
14913,9,5,3146.57,0,0,0.0171
14915,25,8,1301.71,0,0,0.1225
14916,81,4,1773.97,0,0,0.3049
14917,246,2,1123.75,1,1,0.7224
14918,54,7,4345.66,0,0,0.0409
14919,189,1,359.35,1,1,0.5965
14920,215,1,629.4,0,0,0.3847
14922,43,2,843.74,1,0,0.3582
14924,260,2,620.96,0,0,0.1786
14926,31,2,359.4,1,0,0.4985
14927,46,1,308.2,1,1,0.5644
14928,277,1,223.91000000000003,1,1,0.8228
14929,71,1,612.8100000000001,0,0,0.411
14930,120,3,2873.77,0,0,0.2013
14932,15,2,566.13,1,0,0.4567
14933,93,4,1770.0,1,0,0.3253
14934,28,3,1512.56,0,0,0.1953
14935,269,1,1065.1200000000001,0,1,0.8059
14936,40,4,4273.79,0,0,0.0749
14938,212,2,2322.43,1,1,0.6106
14940,67,1,349.48,1,0,0.4784
14941,228,1,182.1,1,1,0.7308
14942,51,3,637.21,1,0,0.3283
14943,313,1,107.62,1,1,0.957
14944,39,7,3784.42,0,0,0.0242
14945,63,1,179.4,1,1,0.6122
14947,37,4,758.97,0,0,0.249
14949,119,3,428.54,1,1,0.8163
14952,14,20,9625.92,0,0,0.0012
14953,68,3,683.15,0,0,0.2505
14954,352,1,167.27,0,1,0.5798
14956,70,1,1325.0,1,1,0.5444
14957,294,1,203.2,0,1,0.6521
14958,245,2,271.9,0,0,0.416
14961,10,13,7939.7,0,0,0.002
14962,189,3,240.21000000000004,0,0,0.3635
14963,29,7,1651.23,0,0,0.0986
14966,37,3,556.77,0,0,0.2024
14967,91,4,1282.56,0,0,0.1297
14968,108,1,349.9,0,1,0.5316
14969,353,1,906.23,1,0,0.4038
14970,58,8,3327.29,0,0,0.1302
14972,30,1,30.300000000000004,0,0,0.4143
14975,71,1,192.45,0,0,0.4727
14978,80,5,1190.82,0,0,0.1901
14981,73,1,270.8,0,1,0.5256
14982,222,1,234.88,1,1,0.8083
14983,338,1,183.20000000000002,1,1,0.801
14984,38,4,1058.1399999999999,0,0,0.1714
14985,7,1,119.77,0,0,0.1773
14986,26,2,563.1,1,0,0.4245
14987,15,3,820.75,0,0,0.2447
14988,30,6,1704.1100000000001,0,0,0.0942
14989,311,1,342.4,1,1,0.8658
14990,262,1,103.93,1,1,0.9256
14991,80,1,314.67,1,0,0.4847
14992,91,1,210.5,1,0,0.4993
14993,213,1,36.13,1,1,0.874
14994,32,5,942.77,1,0,0.2006
14996,131,2,442.28999999999996,1,1,0.7847
14997,305,1,230.4,0,1,0.7632
14998,77,2,338.31,0,0,0.4066
14999,242,1,129.48000000000002,1,1,0.82
15001,44,2,197.10999999999999,1,1,0.7291
15002,17,6,3127.9700000000003,0,0,0.0208
15003,123,6,1027.03,1,1,0.5147
15005,9,27,7036.66,0,0,0.0014
15006,103,1,277.4,0,1,0.63
15008,130,2,360.0,1,1,0.7568
15011,45,2,416.6,1,1,0.564
15012,23,2,429.78,0,0,0.3641
15013,137,10,1610.82,1,0,0.2717
15015,151,12,2214.87,1,1,0.897
15016,42,4,450.85,0,0,0.1721
15018,17,1,111.25,0,0,0.3985
15020,29,1,198.47,1,1,0.5164
15021,16,4,826.91,0,0,0.2574
15022,327,1,281.05,0,1,0.5854
15023,19,10,5283.39,0,0,0.015
15024,16,8,2414.18,0,0,0.028
15025,218,1,609.88,0,0,0.3119
15026,25,2,579.89,0,0,0.3319
15027,44,6,2129.45,0,0,0.0688
15028,18,3,521.78,0,0,0.1634
15029,269,1,365.1,1,1,0.8212
15030,30,6,1461.63,0,0,0.1229
15031,43,9,2200.58,0,0,0.0358
15032,16,6,7316.15,0,0,0.0585
15034,3,7,4777.4400000000005,0,0,0.0127
15037,26,2,397.76,1,0,0.4631
15038,19,4,579.67,0,0,0.1497
15039,10,45,20087.03,0,0,0.0032
15040,191,1,7.49,1,1,0.91
15041,94,1,109.05,0,0,0.3673
15042,245,1,179.52,0,1,0.6662
15043,113,5,2318.3199999999997,0,0,0.1266
15044,2,17,8515.33,0,0,0.0031
15046,75,10,2533.37,0,0,0.1353
15048,18,1,98.7,0,0,0.2404
15050,71,2,2349.5,0,0,0.1106
15051,28,5,1963.53,0,0,0.0606
15055,124,2,304.7,1,1,0.6297
15056,170,1,113.65,1,1,0.9177
15057,93,2,1462.3600000000001,0,0,0.1814
15058,26,5,1285.04,0,0,0.0838
15059,26,9,1871.74,0,0,0.0473
15061,9,82,77491.55,0,0,0.035
15062,9,5,1806.84,0,0,0.0243
15064,60,3,879.4200000000001,1,0,0.3434
15065,60,1,168.73,0,1,0.505
15067,63,2,2118.12,0,0,0.1204
15068,67,2,621.54,0,0,0.2937
15070,22,2,412.25,1,1,0.5568
15071,36,2,473.49,0,0,0.3585
15072,129,1,187.52,1,1,0.7583
15073,50,5,1744.61,0,0,0.1232
15074,79,2,817.46,0,0,0.2774
15076,142,2,566.89,0,0,0.3743
15077,144,1,1554.6,1,1,0.7476
15078,4,22,7598.61,0,0,0.0012
15079,15,6,2133.21,0,0,0.0254
15080,77,2,546.25,1,0,0.4104
15081,16,8,1460.92,0,0,0.0292
15082,318,1,93.35000000000001,1,1,0.9607
15084,29,2,965.1999999999999,1,0,0.3892
15086,214,2,218.53,1,1,0.741
15091,324,2,565.9,0,0,0.2847
15092,112,1,318.65,0,0,0.3758
15093,21,17,9479.45,0,0,0.0097
15094,112,2,83.0,1,1,0.7814
15095,70,6,1771.04,0,0,0.136
15097,233,2,660.27,0,0,0.1815
15100,16,6,2018.6999999999998,0,0,0.0495
15101,9,5,1262.69,0,0,0.0845
15102,180,2,554.67,1,0,0.4683
15105,80,2,795.98,0,0,0.2721
15107,10,5,681.9,0,0,0.1524
15109,229,1,266.95,0,0,0.4693
15110,53,2,509.75,0,0,0.2945
15111,22,3,1163.39,0,0,0.1596
15112,261,1,209.4,1,1,0.8099
15114,32,2,639.56,0,0,0.3514
15117,98,3,934.19,0,0,0.2015
15122,72,8,2853.4900000000002,0,0,0.0571
15123,70,3,2456.86,0,0,0.145
15124,126,2,266.63,0,0,0.4299
15125,129,9,5496.39,0,0,0.1672
15126,186,2,449.49,1,1,0.8106
15127,169,1,304.97,0,1,0.5259
15128,79,1,312.68,0,0,0.477
15129,35,12,3412.78,0,0,0.0957
15131,44,1,80.28,1,1,0.9371
15133,32,2,824.48,0,0,0.3109
15134,31,2,208.3,0,1,0.5588
15135,206,1,166.63,0,0,0.4685
15137,170,2,823.4,1,0,0.4858
15138,43,1,502.52,1,1,0.6249
15140,92,1,889.44,0,0,0.4471
15141,107,7,1388.47,1,0,0.2592
15142,60,5,2121.18,0,0,0.1476
15143,82,1,304.18,0,1,0.5364
15144,28,11,5209.67,0,0,0.0263
15149,227,3,1003.8100000000001,0,0,0.2587
15150,105,3,3686.61,0,0,0.0852
15151,72,2,2085.61,1,0,0.1663
15152,351,1,518.14,0,0,0.1968
15154,127,2,1089.44,0,0,0.2557
15155,33,1,383.96999999999997,1,1,0.5876
15157,8,2,1355.3,0,0,0.0578
15158,51,1,204.62,0,0,0.4502
15159,11,6,5336.7,0,0,0.0246
15160,7,4,589.27,1,1,0.5138
15161,37,1,119.92,1,1,0.7733
15164,38,6,1203.53,0,0,0.2276
15165,23,1,487.75,1,1,0.6714
15166,117,1,167.16,1,1,0.7691
15167,57,4,1468.82,0,0,0.2647
15169,32,1,213.05,1,1,0.5419
15170,56,1,81.15,1,1,0.9385
15173,30,7,1494.6,1,0,0.259
15174,60,1,345.71,0,1,0.5208
15176,317,1,988.0400000000001,1,1,0.8054
15177,75,1,948.9300000000001,1,1,0.5926
15179,42,7,4521.62,0,0,0.0304
15180,17,3,816.9300000000001,1,0,0.266
15181,70,1,348.0,0,0,0.4915
15182,35,9,2376.1,0,0,0.0289
15183,197,3,639.93,1,0,0.4489
15184,37,1,160.0,0,0,0.4946
15186,124,3,991.7900000000001,0,0,0.2921
15189,30,5,1298.99,0,0,0.1051
15190,84,1,834.4399999999999,1,1,0.6233
15191,113,3,588.05,1,0,0.3605
15192,15,3,937.07,0,0,0.1746
15194,8,12,4476.95,0,0,0.0087
15196,82,1,164.0,1,1,0.5448
15197,7,3,1236.44,0,0,0.1003
15198,58,3,377.71,0,0,0.2725
15199,24,6,1853.7,0,0,0.0386
15200,144,1,549.0500000000001,1,1,0.7288
15201,89,2,606.4100000000001,0,0,0.2206
15203,40,8,2316.7,0,0,0.0207
15204,7,1,316.58,1,1,0.5447
15207,66,3,683.92,1,0,0.3402
15208,3,2,165.8,0,0,0.1981
15210,28,2,845.01,0,0,0.3512
15211,14,1,383.07,0,0,0.2497
15212,26,1,106.47999999999999,0,1,0.6577
15215,43,4,1687.49,0,0,0.1399
15216,268,1,389.49,0,1,0.7179
15217,213,1,426.24,1,1,0.5986
15218,39,11,5696.9400000000005,0,0,0.0256
15219,298,1,379.7,0,1,0.75
15221,16,4,2062.2,1,0,0.3799
15222,122,9,2529.35,0,0,0.099
15223,259,2,432.0,0,0,0.4094
15224,8,5,871.36,1,0,0.4403
15227,46,4,1269.0900000000001,0,0,0.3319
15228,78,2,2193.56,0,0,0.1147
